ds100,lat,lon
OFLOG,43.3563,1.25195
OFLOI,50.4402,2.85915
OFLOS,50.4378,2.79278
OFLOV,49.3467,3.99067
XFSSL,46.0467,1.47619
OFLPD,50.6119,3.07594
OFLLP,48.4742,1.01083
OFLPR,50.0115,2.00268
XFLUB,47.7581,7.27686
OFLRC,46.219,-0.636546
OFLRI,48.4741,-4.20492
OFLRL,44.7548,4.81709
OFLSC,49.0218,3.03178
OFLSQ,50.5905,3.11817
OFLST,50.4269,3.061
OFLTB,48.0353,7.11867
OFLTZ,48.5178,7.29355
OFLUD,48.6219,6.17085
OFLUG,46.4355,0.116323
XFLLA,47.5433,4.46262
OFLWQ,43.6812,4.09374
OFLUT,42.9328,3.01286
OFLUV,48.1087,-0.714628
OFLUX,45.8876,0.109501
OFLVA,45.7802,4.80369
OFLVD,48.7492,6.0622
OFLVI,48.4959,-4.08072
OFLVL,48.6555,6.22796
XFLAL,48.0764,-0.761088
OFLVN,47.7597,-3.12611
OFLWZ,48.6653,7.82477
OFLSF,47.1273,2.05822
XFMCI,46.2514,6.32806
OFMAG,49.4216,6.30179
OFMAM,48.3823,2.81592
OFMBT,43.9238,1.26426
OFMCG,47.8223,-1.81859
OFMCN,50.4979,2.89329
OFMCS,47.6756,-2.29545
OFMCT,48.2992,6.12933
OFMCV,49.8533,2.58189
XFMUM,48.6447,7.72113
OFMDG,48.0407,0.406372
OFMDI,43.5242,6.94153
XFLMA,50.6608,3.07254
OFMDR,43.8266,4.47894
OFMDT,50.6328,3.0707
OFMDV,49.4705,1.16136
OFMEA,43.1961,1.01679
XFMCU,49.738,3.25215
OFMEL,46.969,4.79547
XFMER,47.7061,1.50635
OFMES,48.6128,6.13807
OFMEV,47.2929,-1.38925
OFMF,48.505,6.65939
OFLMG,48.4993,-2.8432
OFMGN,45.6288,1.44401
OFMGV,43.7853,7.51724
OFMGY,50.3614,3.18839
OFMHD,43.7885,4.30338
OFMHH,48.924,8.14115
OFMHN,49.7527,4.73327
OFMIB,47.3209,-2.1616
OFMIE,47.0534,0.583073
OFMIL,49.4396,3.40319
OFMIS,49.6925,3.26982
XFMTU,48.3795,2.94255
OFMLH,48.5247,7.31186
XFMBY,49.6031,1.33483
XFMLI,47.327,4.81056
OFMLP,49.1313,4.3178
XFMSS,49.7472,3.76958
XFLRL,47.4312,0.641029
XFLHY,46.3805,-0.128569
OFMMO,50.0958,2.7345
OFMMU,45.3982,0.137993
OFMNA,47.4989,0.793278
OFMNB,47.6186,4.33626
OFMNT,48.5855,1.5924
OFMOB,48.1415,-0.550635
OFMOD,49.6417,2.56253
OFMOE,50.3224,2.69833
OFMOG,46.9838,-1.31638
OFMOI,50.0675,3.45628
OFMOO,47.8608,7.05071
OFMHI,46.8403,1.54214
OFMOT,48.6136,2.88887
OFMOY,49.5236,1.24801
OFMP,45.0063,0.15939
OFMPM,44.6905,-0.853697
OFMRB,48.801,6.10932
OFMRC,49.9557,2.57274
OFMRE,49.7767,2.47583
XFMAG,43.393,5.02565
OFMRL,50.5482,2.86709
OFMRM,43.127,-0.198302
OFMRN,47.7391,-0.417968
OFMRO,43.9414,4.90822
XFMRX,50.8058,1.72999
OFMRS,47.6452,1.40564
OFMRT,50.6723,3.05134
OFMRU,49.2324,2.13233
OFMSC,49.1353,3.07576
OFMSE,49.5709,1.9546
XFMGL,47.83,1.69156
OFMSO,48.1388,-1.94857
OFMSP,43.3182,3.53552
OFMST,49.3816,2.2003
OFMSY,48.7258,2.25885
OFMTB,49.1931,4.03912
OFMTH,49.8656,4.74068
OFMTI,45.5362,1.54166
OFMTN,48.9349,8.16185
OFMTO,47.3916,0.81727
OFMTS,47.2819,0.65472
OFMTT,49.2509,2.43449
XFMDT,48.1901,-2.05274
OFMTY,43.1386,0.934864
OFMTZ,48.3988,7.61934
OFMUM,48.0245,7.08744
OFMUS,47.6744,-1.91334
OFMUZ,49.2781,3.89166
OFMVN,48.3482,2.03206
OFMVO,47.6176,7.02482
OFMVT,43.9325,4.87411
XFMEH,47.9134,7.3026
OFLMC,49.3593,2.75294
OFMYB,49.3204,2.32653
OFMYC,45.5302,2.1641
XFMOR,48.3783,2.7995
OFMYT,49.5035,1.98818
OFMZA,46.1998,-0.673545
OFMZG,50.4607,2.70102
OFMZM,49.2156,6.15826
OFMZN,49.1369,6.16791
OFMZS,48.8716,7.6777
OFNAC,48.9678,3.32995
OFNBN,48.9524,7.63383
OFNCH,50.6237,1.64312
XFNT,48.718,5.29139
OFNEA,48.1575,-0.476672
OFNFB,48.0176,7.52818
OFNGS,48.5614,3.01268
OFNIA,43.6707,7.21635
OFNIO,43.3401,5.2569
OFNIP,50.6977,2.82641
OFNK,50.8831,2.02327
XFNES,49.764,2.90894
XFNR,48.3258,0.810116
OFNLY,50.1874,1.70476
OFNMN,50.5024,3.20636
OFNMP,49.8082,2.10528
OFNMS,48.6148,6.10795
OFNOY,48.1189,-1.52781
OFNP,46.7834,0.525734
OFNSC,45.1383,0.808263
OFNSG,47.1306,4.95671
OFNSM,49.6972,4.79493
XFNUR,47.7293,4.21132
OFNSS,48.498,3.49381
OFNT,46.7595,0.49634
OFNTD,47.4599,0.706933
OFNTS,48.9739,3.22003
XFNV,49.0283,6.05234
OFNVA,48.6468,6.81925
OFNX,50.4833,2.67387
OFNYE,47.8745,-0.098175
OFNZV,49.8122,4.74245
OFNZY,47.4099,0.89595
OFOCS,49.5342,2.95396
OFOD,47.912,6.97346
OFODO,47.3433,-1.29206
OFOL,46.5487,-1.76739
OFOLY,49.1381,2.4904
XFOE,49.0003,7.1318
XFORE,46.9718,0.608003
OFOND,43.5686,-1.45718
OFONZ,47.4919,1.18587
OFORO,43.7859,5.04554
OFORS,50.1031,3.62661
OFORY,49.8907,4.02415
OFOSU,43.1834,-0.021498
XFOIC,50.445,3.03265
OFOTY,46.2953,2.73992
OFLPL,47.1438,-1.34662
OFPAP,46.3998,-0.05202
OFPAU,43.1363,6.03497
OFPAV,50.4717,2.87576
OFPDD,50.3984,3.08474
OFPDP,49.7777,1.98995
OFPDR,50.6828,1.62685
OFPDS,50.416,2.86146
OFPDV,50.8921,1.97149
OFPEC,50.4804,2.43109
OFPEG,45.3717,4.79528
OFPER,50.6672,2.97727
XFPEB,49.1479,2.2783
XFPEZ,47.8674,1.14088
OFPGC,46.1447,5.96118
OFPH,50.5154,3.02003
OFPI,49.9461,2.14333
OFPIB,45.6994,1.34743
OFPIG,43.2981,6.22416
OFPIH,50.8731,1.78554
OFPIL,44.3749,4.704
OFPIR,50.3297,3.50273
XFPLE,48.4257,-2.44256
OFPLG,48.5647,-3.7102
OFPLH,47.8703,-1.77622
OFPLJ,48.3767,-2.35461
XFPNR,48.5814,-3.56865
OFPLU,48.5087,-2.89308
OFPLY,48.5084,-3.88193
OFPMY,48.7739,6.13125
OFPNE,49.287,0.192202
OFLMP,47.3714,-0.691697
XFPXE,49.3099,2.60295
XFPP,47.0102,0.598705
OFPOR,50.0473,1.89885
XFPDL,43.4096,5.25416
OFPR,49.1987,4.18375
OFPRB,48.1107,-0.974065
OFLPV,45.5742,1.53841
OFPRD,43.4073,4.98474
OFPRG,46.3035,6.42498
OFPRN,47.2705,-2.34456
OFPRS,43.528,1.38896
OFPRV,50.3168,3.46121
OFPS,48.5557,3.30284
OFPSC,44.8046,-0.631362
OFPSF,48.3034,7.08439
OFPSM,48.6967,5.73386
XFPTE,49.0739,6.22189
OFPTG,48.478,1.1414
XFPTC,47.6102,6.99484
OFPTV,46.2136,4.77308
OFPTY,48.2863,3.20174
OFLEI,47.2827,-2.43296
OFPUV,43.283,6.13847
OFPX,48.1088,6.56947
OFQD,48.2486,-2.14528
OFQIC,45.907,4.77808
OFQM,47.6832,-2.44962
OFLVJ,50.2504,3.64565
OFQNM,50.109,1.7026
OFQSD,50.7081,2.99524
OFRAE,47.887,7.28394
OFRAM,50.3901,3.47895
OFRAS,48.6053,6.35045
OFRBL,48.2657,7.03786
OFRCB,49.5026,2.9148
OFRCC,48.6635,6.83331
XFRIO,45.8898,3.12065
OFRCH,47.6991,6.62331
OFRCI,50.6044,3.07832
OFRE,48.4039,6.83684
OFREC,50.2841,4.0445
OFLRD,43.3344,5.19792
XFROU,47.9603,7.31262
OFRGN,50.4158,1.64802
OFRHB,48.4984,7.25197
OFRHV,48.9307,7.65807
OFRIL,46.4188,0.041726
OFRLM,49.1665,4.04082
OFRMA,46.1763,4.74212
OFRMB,49.2337,4.02249
XFRF,49.0915,7.09168
OFRMH,50.8622,2.15728
XFRT,48.0164,6.59907
OFRLF,49.4332,2.70581
OFRN,49.9388,4.64286
XFRGC,43.4871,5.23094
OFRNS,50.7321,2.37165
OFROC,45.7678,3.06151
OFROE,48.1603,-0.199582
XFRUX,50.3034,2.89365
OFRPH,48.8511,8.06216
OFRSI,49.8229,2.7114
OFRSP,47.8816,7.01229
OFRST,50.4564,3.34898
OFRSU,43.4967,4.97283
OFRSZ,48.9907,7.96283
OFRUE,50.2732,1.67588
OFRUF,46.0305,0.189772
OFRUL,46.8804,4.76096
OFRVE,46.8702,6.21333
XFRIA,49.2978,2.51988
OFRXM,47.7487,7.40615
OFRY,47.3706,5.07934
XFRCY,49.3986,2.17283
OFRZH,48.8204,8.01174
OFSAV,47.6931,1.01199
OFSBQ,50.6809,2.51003
OFGOS,48.4076,7.16547
OFSBU,43.6603,-1.19017
OFSBW,50.7135,2.78562
OFSBY,45.947,5.43823
OFAIU,48.1221,0.572428
OFSCG,45.7562,1.28562
OFSCH,48.2869,7.43045
OFSCL,48.5312,6.60843
OFSCM,43.5512,5.04013
OFSCN,44.9143,-0.392058
OFSCO,49.5305,1.99699
OFSCP,49.3474,2.11632
XFSCS,43.8134,4.32764
OFSCS,48.5301,3.25725
OFSCY,46.6414,4.88029
XFSWM,48.7536,7.60094
OFSDN,50.0886,4.00176
OFSEA,47.6785,-2.96009
OFSEB,45.6098,1.4797
OFSEC,50.5486,3.03498
OFSER,49.527,3.85767
XFSTA,47.828,7.2651
OFSFO,45.7057,4.85242
OFSFV,47.9806,3.73115
OFSGH,48.829,7.74253
OFSGL,48.1817,-0.128825
OFSGO,43.105,0.729412
XFSCP,44.0054,4.87568
OFSGU,43.6713,-1.24094
OFSH,48.7962,7.98919
XFSHT,49.0559,4.37941
OFRHC,45.1573,-0.019193
OFSIL,49.2033,4.14401
OFSIN,46.0612,4.71858
OFSIP,48.1139,-1.02427
OFSJC,47.406,5.12819
OFSJG,46.1419,6.08559
OFSJH,49.5034,2.42895
OFSJS,48.027,3.30298
OFSLE,47.6094,7.53125
OFSLM,50.432,2.84313
OFSLP,42.8356,2.91749
OFSLR,45.4503,4.76982
XFLST,46.2396,1.49261
OFSLU,43.6624,7.1946
OFSLV,48.2168,6.94157
OFSML,50.5417,2.83753
OFSMM,48.3271,6.88821
OFSMU,45.8885,4.80466
OFSMX,46.4065,-0.20128
OFSNA,43.7413,5.07292
OFSND,48.0321,6.5801
OFSNL,50.3567,3.11267
OFSNM,47.8728,7.02877
OFSNS,48.198,3.26742
OFSOH,48.9458,7.05581
OFSOM,49.6294,1.43607
XFSF,48.7178,7.70448
OFSPI,48.5426,1.58975
OFSPT,43.1014,-0.161604
OFSPY,44.948,4.8505
XFSRO,49.8933,2.2839
OFSRT,50.7137,2.63127
OFSRU,43.9531,4.93526
XFJ,43.7387,1.37153
OFSRZ,45.6273,4.81794
OFSSH,43.3624,5.3398
XFSN,49.0448,6.34007
OFSSP,43.1908,6.04642
OFSSX,49.1511,4.25693
OFSTA,43.5796,1.45029
OFSTC,46.8792,6.26597
XFSNG,48.7636,7.41625
OFSTH,50.132,3.91401
OFSTJ,48.0676,-1.71367
OFSTP,44.9769,-0.199669
OFSTR,48.5632,7.69433
OFSTS,50.592,2.9622
OFSTX,47.8979,-1.76602
OFSTY,47.8632,1.75002
OFSTZ,47.6561,7.45933
OFSUC,47.2747,-1.7856
OFSUG,46.1134,-0.762328
OFSUL,50.2656,3.93961
OFSUP,43.3331,5.11008
XFSIT,44.9224,-0.433064
OFSUV,47.6804,1.45426
OFLSZ,47.8924,0.026259
XFSSV,46.1504,0.219416
OFSVN,47.3817,-0.654007
OFSVO,48.1122,-1.46678
OFSX,48.3897,7.14794
OFSYB,50.354,2.55756
OFSYM,49.4682,2.42584
OFSZN,46.3853,4.86912
OFT,48.4142,6.80996
OFTCE,47.6176,-0.469553
OFTCK,48.0856,7.27954
OFTCQ,50.3571,2.49798
OFLET,44.6325,-1.026
OFTGH,47.655,7.2641
OFTGN,48.4938,-3.94895
OFTHA,48.245,6.41583
OFLTR,48.2673,0.694456
OFTHO,48.3944,2.76424
OFTHS,47.4947,4.62224
OFTHU,43.5134,6.93683
OFTHV,45.4191,0.92111
OFTHZ,49.812,2.43595
OFTIH,45.8611,3.54326
OFTMB,48.0285,0.365341
XFTE,50.5283,3.17649
OFTN,45.0723,4.83976
OFTNN,47.8133,7.09356
OFTNS,46.5694,4.90695
OFTON,47.8596,3.97368
XFSYT,47.1112,0.576992
OFTP,48.9603,2.94954
OFTPS,49.2068,4.03846
OFTRA,43.4747,6.92436
OFTRC,49.562,2.58141
XFLTR,46.7288,0.441196
OFTR,43.9265,4.99638
OFTRU,47.2651,-1.4412
OFTSH,50.6531,2.47368
OFTSR,45.1358,1.30043
OFLTS,44.6377,-1.14299
OFTTC,47.6481,6.84627
XFTSL,50.3316,3.48934
OFTTO,49.4761,2.88317
OFTVR,45.1864,4.81455
OFTYR,48.1935,1.9397
OFUC,43.7584,4.26831
OFUM,48.5257,7.33894
OFURT,43.4994,-1.30059
OFUZ,45.4408,1.57025
XFVH,48.6661,7.71821
OFVAD,48.9522,6.03923
OFVAM,49.2339,2.98857
OFVAR,47.3744,-1.01971
OFVBT,49.8628,2.52137
XFVR,49.2502,3.09363
OFVCM,43.5006,3.79934
OFVCY,48.3436,6.33552
OFVDB,43.4309,6.43385
OFVDT,43.6575,-1.30642
OFVDV,49.1821,4.21513
OFVER,47.4388,4.66957
OFVEV,47.4757,1.12382
OFVFM,43.7069,7.31418
OFVFS,45.9845,4.72115
OFVG,48.2701,5.12427
OFVGE,43.6727,4.06011
XFVN,48.6353,6.31323
OFVIA,43.3156,3.42573
OFVIG,45.3828,1.51523
OFVIM,50.3731,2.82312
XFVEE,48.6446,2.82475
OFVLN,43.6298,7.13436
XFVIP,47.202,0.633643
OFVLX,49.4741,3.40962
OFVLY,48.085,3.28692
OFVM,49.7011,4.84509
OFVMH,50.083,4.72323
OFVMN,43.5437,3.84982
OFVND,48.2403,4.46778
OFVNG,48.3418,3.07424
XFVDM,47.8022,1.06784
OFVNV,47.7558,1.03297
OFVOG,47.1754,4.97155
XFVOU,48.134,-0.292184
OFVPS,49.3681,2.22052
OFVRN,49.6275,3.25042
OFVRY,44.8973,-0.3168
OFVRZ,49.2911,3.27752
OFVSL,47.3266,4.92748
OFVSM,50.505,2.51705
OFVSP,49.2825,2.48959
OFVSR,49.6575,3.4332
OFVSV,48.275,1.62197
OFVOS,50.3277,2.98201
XFVTE,48.1225,-1.21179
OFLVP,48.4823,1.52385
OFVTO,47.1861,-1.47791
OFLVE,47.574,-0.482921
OFVVC,45.865,3.00296
OFVVE,45.8747,4.83268
OFVVI,49.8301,3.89357
OFVVL,48.2369,5.12372
OFVVO,46.4266,0.265361
OFVVR,47.9304,0.085353
OFVXT,47.8058,7.11956
XFVEY,46.1093,5.96723
OFVYM,49.2057,5.93602
OFVYN,49.7261,3.72026
OFWC,49.5031,2.61173
OFWFG,48.0277,7.50132
OFWH,48.7182,7.79699
OFWHL,47.6417,7.26339
OFWHR,48.0461,7.20958
OFWL,49.2239,6.15972
OFWLB,48.0581,7.23352
XFWI,48.7459,7.50779
OFWLL,50.3846,3.39334
OFWLR,47.8422,7.06976
OFWMB,50.6812,3.04034
OFWMI,50.7638,1.6138
OFWMX,50.1339,3.31141
OFWOC,50.0587,1.53675
OFWSH,48.5075,7.27018
OFWSL,47.8899,6.99756
OFWTE,50.8255,2.20779
XFWT,49.056,7.14068
OFWTI,50.5795,3.0518
OFWVN,50.5749,2.93712
OFXE,48.053,6.37675
OFYNO,48.4715,-2.65454
OFYO,44.3293,-0.94603
XFZ,49.0782,7.13415
OFZIL,47.6945,7.29447
OFAGC,46.5924,1.51863
OFAZA,45.953,1.40669
OFBSR,46.083,1.43208
OFCBT,46.6265,1.50768
OFCEN,46.0784,-1.09097
OFCIS,43.2342,5.55315
OFDOU,47.0422,2.02679
OFEGZ,46.4404,1.55219
OFFML,46.1713,1.43226
OFHRS,43.1089,6.12407
OFISD,46.9488,1.98569
OFLBY,45.905,1.37761
OFLJ,45.9945,1.48039
OFLMV,47.5942,2.02205
OFLN,46.7358,1.5902
XFLUN,43.6796,4.13101
OFLSA,47.7213,1.93262
OFLSI,46.6947,1.56298
XFLZ,43.2,2.76997
OFNNF,47.5341,2.03268
OFNVP,46.8826,1.86254
OFRU,47.0854,2.04748
OFSBN,46.3861,1.54678
OFSBS,47.4252,2.04748
OFSCV,47.8193,1.94736
OFSZG,47.0041,2.03076
OFTLY,47.314,2.04418
XFBVL,46.1115,4.72863
XFAAG,47.9282,0.190106
OFBAI,48.3669,1.32454
OFBEI,45.7001,-0.525824
OFCCH,45.5999,-0.050177
OFCGA,45.6845,-0.32598
OFCUR,48.0735,1.12684
OFECO,47.8243,0.269096
OFGLB,48.8442,2.37342
XFILC,48.3042,1.24488
OFTAY,48.4078,1.37335
OFMEU,48.5603,6.45139
OFROY,45.6259,-1.01623
OFSAJ,45.6665,-0.930012
OFVFL,43.3984,1.71462
XFAOU,48.0998,1.12855
XFBRO,48.216,1.16046
OFJAR,45.6712,-0.177819
OFMAY,47.7601,0.265927
OFMBV,48.3343,1.28099
OFPAT,47.604,0.478205
OFAUN,47.6864,0.267389
OFCUL,48.9238,-0.098147
OFFRE,49.141,-0.259709
OFGUI,48.1139,0.193093
OFHUT,48.3035,0.105676
XFLSG,47.8741,0.216923
OFMZO,48.1514,0.190685
OFMUL,49.1111,-0.186515
OFNEG,47.5479,0.552902
XFNPP,47.558,0.564917
OFNUV,48.0704,0.199669
OFSEE,48.6,0.166115
OFSCT,47.6157,0.472707
OFANR,47.5039,0.616404
OFPIE,49.0235,-0.041459
OFTLL,48.1812,0.191344
OFVAA,47.6708,0.316492
OFVVN,48.2301,0.144998
XFSAC,45.3528,6.30306
XFSMV,45.2169,6.47196
XFJMA,45.2778,6.35457
OFSAA,45.7209,5.07583
OFAIB,45.5439,6.30671
OFABP,46.0114,5.33804
OFAUI,45.0151,-0.419822
OFBOR,45.8944,-0.798575
OFBUC,45.2118,-0.368114
OFCAI,45.1052,-0.382219
OFCET,45.5576,6.20616
OFCDX,45.8033,5.84688
OFCIU,45.4786,-0.502107
OFCUB,44.973,-0.459142
XFEI,45.4571,6.29238
XFFX,45.6304,6.31355
XFGS,45.5944,6.25887
OFJZ,45.4386,-0.441717
OFMZT,46.2351,5.04672
XFNDB,45.5396,6.4686
OFPOT,46.2446,5.12393
OFPNS,45.5785,-0.53864
OFPDA,46.0546,5.33387
OFPVY,46.2679,4.89311
OFAND,44.991,-0.440363
OFSYZ,45.1395,-0.391485
OFSMO,46.096,5.30314
OFSSV,45.876,-0.677692
OFEUC,44.8979,-0.493738
OFTYC,45.9433,-0.897898
OFVCZ,45.8243,5.80715
OFVDL,45.6488,5.90327
OFVON,46.2273,4.9917
OFFOZ,45.3871,-0.383977
OFGAU,45.0534,-0.399722
OFGOR,47.108,-1.31385
OFGAA,44.9358,-0.477051
OFLUO,46.4638,-1.16744
OFMNE,45.2806,-0.396085
OFTAI,45.8306,-0.645113
OFVPE,45.2903,5.63211
OFVCT,47.479,6.76997
OFVSB,45.4917,5.47175
OFVPL,45.6276,5.15058
OFPBC,48.8391,2.38289
OFAES,47.0303,5.77665
OFMON,47.0362,5.63643
OFMOZ,46.526,6.02344
OFSCD,46.389,5.8596
OFAFT,45.5423,5.57528
OFAGE,45.5362,5.81369
OFAIS,47.1705,5.15809
XFSAR,46.4338,5.3342
OFARB,46.9125,5.76433
OFASB,44.5201,5.75485
OFATR,44.791,6.55619
OFAVI,43.3639,1.78727
OFBA,43.2441,2.11915
OFBBD,45.504,5.73189
OFBEO,45.834,5.0076
OFBET,45.3423,5.47007
OFBJ,45.5836,5.27323
OFBRP,47.1315,5.21212
OFBYA,47.1182,5.85205
OFBZI,43.4536,1.6205
OFCAU,47.087,5.2551
OFCBS,45.4386,5.42799
OFCFD,47.4555,6.689
OFCPX,45.8038,4.89253
OFCRG,44.5458,6.27177
OFCSE,45.5611,5.37557
OFCUA,46.5354,5.38686
OFDOV,46.7628,5.59789
OFDZ,47.2931,6.20043
OFEMB,44.5672,6.49686
OFESL,43.5171,1.54236
OFESR,45.2358,5.67221
OFFRA,47.2274,5.93739
OFGLS,45.3971,5.42293
OFHER,47.5729,6.76959
OFIA,45.6076,5.21952
OFJDL,47.0998,5.24412
OFKCT,44.7301,5.01599
OFKDI,44.7582,5.36315
OFLAS,47.2989,6.23326
OFLBE,43.5474,1.51297
OFLBV,43.5305,1.53292
OFLED,44.6136,5.45452
OFLLE,47.0588,5.82083
OFLLL,45.5417,5.7659
OFLOH,46.6309,5.21738
OFLON,47.1933,5.13511
OFLOT,46.823,5.64382
OFMAD,43.573,1.48118
OFMDB,45.8274,4.97738
OFMEN,46.7989,5.17941
OFMFT,47.1847,5.90744
XFMIR,45.822,4.95406
XFMLU,45.8477,5.05769
OFMOA,44.6746,6.61551
OFMTR,43.4752,1.57764
OFMXS,45.9017,5.19352
OFNOV,47.284,6.13271
OFOU,47.2556,5.07312
OFPBV,45.5245,5.68064
OFPCO,47.0463,5.20102
OFPLI,46.8443,5.70011
XFSP,45.6867,4.93476
OFQF,45.6382,5.1001
OFRLB,47.2763,6.11096
OFRUC,45.3692,5.53489
OFRVS,45.3576,5.49137
OFSAI,44.6947,5.1966
OFSRR,46.9964,5.15135
OFSUO,47.2246,5.10417
OFTOR,47.1637,5.88912
OFVAB,45.8491,5.12495
OFVGC,43.7398,4.21896
OFVIV,43.433,1.66108
OFCSV,48.1126,-1.60229
OFSAD,45.5448,5.5242
OFNLD,47.2853,5.09776
OFCCO,47.2203,5.26696
OFVPT,47.2066,5.34785
OFOPS,47.149,5.65179
OFRAH,47.1526,5.7238
OFSVI,47.1835,5.80845
OFDVS,47.2037,5.87349
OFAKE,48.8535,2.27973
OFABN,48.7255,2.41944
OFAGD,48.9553,2.09267
OFAVJ,48.9703,2.07769
OFAGO,46.502,3.87892
OFAGP,45.2867,0.748881
OFAIM,46.0148,3.19827
OFAIN,43.571,4.19107
OFAIA,44.2976,0.334629
OFALV,43.6786,4.2083
OFAJA,45.7962,1.14646
OFALL,45.7519,4.77183
OFAMA,45.7858,5.94852
OFALP,43.938,2.14096
OFANC,42.9974,2.25183
OFAEC,48.8972,2.50639
OFARE,44.5416,3.66428
OFANT,45.9707,4.32696
OFAJC,48.9749,2.04919
OFALO,45.5217,4.25523
OFARC,44.8468,0.151861
OFALY,48.7547,2.30084
OFARQ,44.6729,-0.393194
OFADE,46.971,0.014562
OFASE,48.7986,2.32814
OFAGA,47.6008,3.76689
OFAGL,44.0072,-0.809291
OFACE,48.9469,2.25752
OFAQL,48.0144,-1.5949
OFARI,48.5849,2.2414
OFASX,48.9058,2.28286
OFAHI,44.6778,1.86363
OFAUE,48.7125,2.40329
OFAUL,45.1817,1.64105
OFAUZ,48.8731,2.32954
OFAVA,48.9721,1.84826
OFAUO,48.9245,2.38661
OFAUH,45.984,3.16061
OFADI,43.6502,0.78912
OFAVX,44.5273,2.23931
OFABO,45.9597,2.16174
OFALU,43.6472,0.596944
OFAAU,49.2163,-0.596064
OFARH,45.2484,1.39877
OFARJ,48.9322,2.49505
OFAUU,44.7182,3.28355
OFATL,45.3711,4.19858
OFASR,44.921,2.43591
OFAXA,43.3485,1.46891
OFAZC,46.955,4.29292
OFAAL,49.0705,2.17547
OFAVQ,47.7976,3.58537
OFAHE,47.4959,3.91259
OFAYR,48.8709,2.27555
OFAYZ,48.8644,2.27205
OFAZL,47.1297,6.43456
OFAZS,48.6902,-1.37008
OFBAN,47.2664,0.447645
OFBSU,47.2639,0.467455
OFBDE,47.3652,0.860053
OFBGN,47.2069,0.934862
OFBCD,48.7396,2.28743
OFBLZ,44.6652,2.15985
OFBBY,48.2304,2.70335
OFBLO,48.7933,2.32158
OFBAE,44.5286,3.62818
OFBLU,45.8178,4.18764
OFBNO,47.3368,0.618222
OFBCC,48.5321,2.37106
OFBDG,44.4822,3.45637
OFBTA,44.4476,3.19613
OFBJL,44.2707,2.42801
OFBML,44.499,3.41085
OFBMM,44.604,-0.320582
OFBUE,45.2976,4.1395
OFBED,47.0381,0.131906
OFBTN,46.8652,3.31806
OFBVN,49.0742,0.772798
OFBDU,44.7011,-0.450077
OFBEE,46.1768,-0.468678
OFBHT,43.7245,4.32128
OFBEX,48.9051,2.25623
OFBGR,43.0045,-0.606093
OFBEZ,44.7999,-0.555222
OFBGT,46.1253,1.04596
OFBEH,46.199,3.06644
OFBEW,48.819,2.22959
OFBZT,46.2381,5.62988
OFBRB,49.0981,2.36128
OFBNG,44.7773,1.01186
OFBOT,44.5616,3.75306
OFBGX,42.4581,1.9166
OFBHL,47.0005,2.74942
OFBPC,44.8574,0.488747
XFB,47.2405,6.03403
OFBTM,49.0358,2.20984
OFBTO,46.4434,3.36083
OFBYZ,44.9424,1.73442
OFBYR,48.1814,-1.6343
OFBID,50.5355,2.6931
OFBIE,47.0927,0.175842
OFBIR,48.8594,1.87574
OFBMI,48.7512,2.21541
OFBQF,46.8016,2.36863
OFBLQ,44.9176,-0.623705
OFBYY,46.6939,4.39098
OFBOA,47.3379,0.987775
OFBVL,49.3315,0.035684
OFBSD,47.4342,-0.400039
OFBLJ,48.3441,2.37969
OFBLK,48.9142,2.27174
OFBNT,45.9066,4.57516
OFBOW,44.7856,2.24937
OFBOM,48.5294,2.57292
OFBNX,49.076,2.025
OFBNR,48.7531,2.50509
OFBNZ,49.5918,0.483533
OFBOQ,42.4979,2.08756
OFBTT,48.8941,2.47926
OFBEQ,48.4764,-1.76541
OFBGO,49.0387,1.58167
OFBOG,45.5223,4.21445
OFBYQ,49.1671,2.36254
OFBVT,47.1381,-1.68118
OFBRX,43.9927,4.18758
OFBMC,49.0452,2.32299
OFBMD,48.8542,2.13211
OFBNF,48.8566,2.27514
OFBTU,48.8391,2.27049
OFBSP,48.5332,2.29055
OFBMJ,48.7804,2.31237
OFBOK,42.4324,1.94867
OFBTG,47.047,-1.95519
OFBBF,49.3175,0.838274
OFBTX,46.6515,-1.17838
OFBZW,48.3324,2.69305
OFBMV,47.0506,-1.18281
OFBRW,48.681,2.533
OFBCZ,45.5246,4.27772
OFBRF,48.4348,2.37635
OFBSF,45.4141,3.33016
OFBDM,43.6148,1.23693
XFBRY,43.944,7.51633
OFBVG,48.6692,-3.19626
OFBVM,46.8385,-0.496439
OFBAQ,44.9274,1.84369
OFBGA,48.6066,2.30192
OFBGZ,49.2033,-0.512915
OFBLP,48.5753,2.19037
OFBPT,48.5606,2.17144
OFBIX,48.9435,1.54181
OFBYO,47.6465,2.73373
OFBGK,45.8782,0.952342
OFBUN,45.8641,1.44034
OFBYS,45.6738,4.76386
OFBMY,45.2625,5.90128
OFBCP,46.9089,4.207
OFBUU,49.1964,0.711429
XFBRD,45.3006,3.37864
OFBGU,46.8622,4.29558
OFBUP,44.8871,-0.609449
XFBNY,48.699,2.5067
OFBZN,49.1552,2.32596
OFBBZ,48.8446,2.52616
OFCLB,48.9251,1.44445
OFCDU,45.6006,1.92461
OFCSA,48.3708,2.3872
OFCJC,48.6957,2.16315
OFCTA,45.6077,1.02625
XFBCS,46.8884,1.42399
OFCSU,43.1482,-0.455906
